0.000000000000000000e+00,-3.771855915714987083e-03,-2.367892221394401336e-02,-5.226586934033795873e-02,-5.970764452085544627e-02,-5.050397038477887762e-02,-5.399654411012091287e-02,-6.274243202745741210e-02,-5.583818055205450048e-02,-4.130302196979278306e-02,-4.090382515941588804e-02,-3.990025598692788916e-02,-3.871582824769780051e-02,-3.922705150444789901e-02,-4.658258980744874739e-02,-5.299549622823054862e-02,1.577252720249386897e-01,1.095054637431078559e+00,2.014278330845367559e+00,2.406317062545030083e+00,2.393852334276934002e+00,2.220265628483514053e+00,2.074657056880733652e+00,1.996878836080236308e+00,1.948358741134815997e+00,1.905911719424356443e+00,1.887310542871406316e+00,1.890641348335188487e+00,1.899806615437525492e+00,1.902656565490427720e+00,1.899464325923083008e+00,1.680136489734694649e+00,7.252388324156218147e-01,-1.955092668353999030e-01,-5.827120230487949915e-01,-5.665664606221427757e-01,-4.019906010172631383e-01,-2.361797775479354267e-01,-1.275510289374222062e-01,-8.707375911407544411e-02,-6.946101732953322005e-02,-5.739342641966126146e-02,-7.279279905270392981e-02,-8.501929223364523835e-02,-7.314453558617331486e-02,-5.409307105519098324e-02,1.710706203969969974e-01,1.103161612971555350e+00,2.005874664764791149e+00,2.388641830002818267e+00,2.373927489855428341e+00,2.218191329544451307e+00,2.068396322303700963e+00,1.978603393931820165e+00,1.935086231546020219e+00,1.908412747931345299e+00,1.892925180872156332e+00,1.903512387339027168e+00,1.925052049234565077e+00,1.923021022882167808e+00,1.904941750830750458e+00,1.672493167977918915e+00,7.152765492905845957e-01,-2.009935203321033537e-01,-5.842902396857168057e-01,-5.622591691663381130e-01,-4.087955422305848407e-01,-2.688030015069180489e-01,-1.809366466813409624e-01,-1.115380913489875531e-01,-6.815254234380729859e-02,-4.991300724131456090e-02,-5.273806974085331473e-02,-5.181963770928316171e-02,-4.705746417560276174e-02,-4.317787960087209054e-02,1.771065771617228446e-01,1.100273855772057052e+00,2.006373026036171847e+00,2.405114755944054217e+00,2.398007726517493055e+00,2.243062639028313043e+00,2.071064338327399224e+00,1.959344356723573988e+00,1.906770329428284505e+00,1.889819585074985708e+00,1.908640383769571569e+00,1.916677266625363973e+00,1.909084135190716403e+00,1.898456906184289306e+00,1.888795602876460755e+00,1.667098725256579428e+00,7.405301866274059952e-01,-1.690102016300544796e-01,-5.876420279229984667e-01,-5.800754506921030895e-01,-4.001880775514012334e-01,-2.367740025923922020e-01,-1.390969095267064193e-01,-9.593020269825465463e-02,-8.240683432967567390e-02,-7.233182589130644768e-02,-7.829921417241601789e-02,-8.337716441074770335e-02,-7.763768857010641677e-02,-6.452876348187769340e-02,1.569467559285365466e-01,1.099802133122119718e+00,2.023073742135719666e+00,2.414835455584473323e+00,2.381292981815087195e+00,2.206943531106617229e+00,2.064885819732154904e+00,1.972494324764192397e+00,1.928991473477486007e+00,1.907673223079243474e+00,1.895472641237207601e+00,1.896814715665005036e+00,1.906525493597817089e+00,1.907162554903388818e+00,1.896745253752257554e+00,1.674942699380924438e+00,7.566765894892542033e-01,-1.561919024060137717e-01,-5.786084123766344067e-01,-5.689983754634573287e-01,-3.885158908153857338e-01,-2.370941190437409474e-01,-1.517822996119179702e-01,-1.260525317255738187e-01,-1.029457951318532294e-01,-8.535006408194588390e-02,-5.884742836865267807e-02,-2.865169172533851144e-02,-4.362406906554211136e-03,-2.274685966298949091e-02,1.715347634178728264e-01,1.099211745513012373e+00,2.017070658088691015e+00,2.421855198772937534e+00,2.408061842040497336e+00,2.227381865230697144e+00,2.055381737631368111e+00,1.959244938338668307e+00,1.906823741155608598e+00,1.869200845191816285e+00,1.864173286435404364e+00,1.869996678537929613e+00,1.880202824686017404e+00,1.898113662771465870e+00,1.918390638251413982e+00,1.724573404324412973e+00,8.001845385631871643e-01,-1.447719670291947869e-01,-5.699732765073332041e-01,-5.751492858977725886e-01,-4.147104947592467061e-01,-2.634317547910498547e-01,-1.691295959907795354e-01,-1.086137081548513988e-01,-6.820297480026170367e-02,-5.858410375167479728e-02,-5.375928136477425845e-02,-5.355805971786337105e-02,-5.346229812719643926e-02,-6.126149661532299256e-02,1.417536526443292644e-01,1.076523699908039422e+00,2.000555554880477427e+00,2.402472030248531176e+00,2.389228623336526525e+00,2.215528171422707082e+00,2.074211181238202695e+00,1.998423997743741243e+00,1.953880638455603114e+00,1.923223117339876165e+00,1.908649768280028081e+00,1.886055140694885557e+00,1.872009883953097642e+00,1.891625840594450825e+00,1.899693162744098718e+00,1.680104800582047364e+00,7.414097484443650243e-01,-1.810380751644800612e-01,-5.951720953041186313e-01,-6.007399146378726851e-01,-4.166092255791737919e-01,-2.179835643053001926e-01,-1.141992356290399413e-01,-7.897505861101206115e-02,-8.117969674282532466e-02,-8.560021851912619217e-02,-9.246172541580102711e-02,-1.071321578476244762e-01,-9.894735611834097611e-02,-8.484121248063007659e-02,1.475442721239651200e-01,1.086463318423461777e+00,2.007535000557783889e+00,2.408703525192659178e+00,2.392463303008314668e+00,2.224630825975404402e+00,2.077071400455069217e+00,1.993678228550511022e+00,1.950518331734992783e+00,1.928666171866714629e+00,1.908742031945327433e+00,1.885854418895061446e+00,1.882712984601249584e+00,1.897367926903646529e+00,1.896279432814282018e+00,1.670607952621144365e+00,7.468697895943104959e-01,-1.562974697388587464e-01,-5.537391217527085630e-01,-5.500819346453307279e-01,-3.960757765047268064e-01,-2.454832081565436752e-01,-1.532800956052648433e-01,-9.728859919700046099e-02,-6.150058992088316273e-02,-5.029158215802956994e-02,-3.985266430178412839e-02,-4.120149040845041966e-02,-3.729301527897009583e-02,-3.403746660219932746e-02,1.775348255225702165e-01,1.099085633171014820e+00,2.011697303008720628e+00,2.408216366002955411e+00,2.384903615745927574e+00,2.205738079022578901e+00,2.056257445409761075e+00,1.977921230507326822e+00,1.936699737315053627e+00,1.917396664818245222e+00,1.897976240188178343e+00,1.904384524814849433e+00,1.914323668598710615e+00,1.903310516448154743e+00,1.884833742579616001e+00,1.663879550929723505e+00,7.401410930781332498e-01,-1.686248683588334740e-01,-5.501575962419726906e-01,-5.216763792413098288e-01,-3.620948806335004266e-01,-2.290999053737014512e-01,-1.366196181221741301e-01,-8.489112994403172352e-02,-6.961939547610743184e-02,-6.449576620425290230e-02,-5.896738830226290473e-02,-4.788155251378778399e-02,-3.994003936229870155e-02,-4.631066736451424498e-02,1.657714522943060931e-01,1.084580535071919760e+00,1.983018880917980065e+00,2.369808596465323269e+00,2.353706124103474018e+00,2.206456051715403710e+00,2.083179877300158189e+00,1.996088448691960338e+00,1.945567321437561725e+00,1.902612827124581241e+00,1.884194471785539005e+00,1.891343529595133077e+00,1.900468570495885690e+00,1.903175063485771812e+00,1.902021035460367493e+00,1.687458073318516050e+00,7.546947270619939196e-01,-1.513379487610885810e-01,-5.461770797324044802e-01,-5.574639329599215820e-01,-4.145146607481381418e-01,-2.433717852789865910e-01,-1.278357488646576501e-01,-7.614246465383996132e-02,-5.254120680750784533e-02,-4.337743272844776787e-02,-5.262878504845124039e-02,-4.942893284083055283e-02,-4.716097846169374497e-02,-4.252210312195038588e-02,1.758716987496585504e-01,1.102562256483237801e+00,2.016253827161569312e+00,2.416763680753805765e+00,2.399682415869490271e+00,2.227683810246202434e+00,2.074729903256116614e+00,1.986061225904213412e+00,1.934422972242696215e+00,1.894202343749230577e+00,1.870371238651606927e+00,1.880441763333860816e+00,1.895006586513692692e+00,1.900689032906288656e+00,1.890359002381443609e+00,1.663643167667741452e+00,7.297290995135889968e-01,-1.891709969269909086e-01,-6.035108773569217711e-01,-5.940028027138914979e-01,-4.211867802175713882e-01,-2.567655595360347487e-01,-1.408092183008943787e-01,-6.949851545163825139e-02,-4.838177021426967594e-02,-6.010630570816141022e-02,-7.226862371274747621e-02,-6.102091036052211676e-02,-6.272399994846321325e-02,-7.259155514254320152e-02,1.383395882981002800e-01,1.068039244236888674e+00,1.999810974008382702e+00,2.406702617989985526e+00,2.392460393812001929e+00,2.219797659661846723e+00,2.062344490484090187e+00,1.984492521695551570e+00,1.946704965762402262e+00,1.915308875187716531e+00,1.879120600611398517e+00,1.880360937812342703e+00,1.887114895950669613e+00,1.879849985700197568e+00,1.872452823308702108e+00,1.660692473736431918e+00,7.344868735790601733e-01,-1.768721033558743883e-01,-5.779997419524904867e-01,-5.563345256387057791e-01,-3.852939274080658394e-01,-2.277185312122035343e-01,-1.277748960106278586e-01,-8.132047554113663868e-02,-6.937817267489992945e-02,-8.042152534245533557e-02,-8.890357156708075803e-02,-8.320795423665586221e-02,-8.016956135416231088e-02,-7.207218837132528533e-02,1.429426575255149379e-01,1.088892721040681133e+00,2.019816483748608782e+00,2.412786566349023332e+00,2.389062741879632412e+00,2.210745279735145452e+00,2.061659777097436752e+00,1.978245898183727647e+00,1.930570746510402280e+00,1.901451149601048218e+00,1.890273762012304459e+00,1.887804839636342269e+00,1.894980265234493144e+00,1.891235820793262024e+00,1.876347294045239478e+00,1.670526846166715318e+00,7.692271820540057536e-01,-1.252034089678191464e-01,-5.268870621611442262e-01,-5.377595775937320521e-01,-4.011158541762910312e-01,-2.553123568024412982e-01,-1.524067158075456674e-01,-9.975557434821075153e-02,-6.595918406418704860e-02,-4.060984520147731258e-02,-3.328965955384245723e-02,-3.313280223852622247e-02,-2.335083333164026179e-02,-2.869456057350108086e-02,1.738764614364279870e-01,1.091798207656709208e+00,1.997534268396783386e+00,2.391061313050268478e+00,2.367262193429020112e+00,2.204216454839924566e+00,2.055699440789281240e+00,1.978582667444900078e+00,1.928670909271635647e+00,1.906641783296829207e+00,1.900877449619302606e+00,1.897079395328708840e+00,1.886667770864509208e+00,1.872806194276304570e+00,1.856939336755804248e+00,1.646803758482460855e+00,7.303545390542121041e-01,-1.755990497424364527e-01,-5.700953229482261797e-01,-5.595163567262553261e-01,-3.917916313449831822e-01,-2.259131825928670234e-01,-1.183569561684677668e-01,-6.704465065188415507e-02,-6.378903475542516133e-02,-7.415511359645919620e-02,-7.743116050872553280e-02,-7.813183854455912902e-02,-7.163828066157224006e-02,-6.630567163901984751e-02,1.459402757101139203e-01,1.079138056216277564e+00,2.010423141397602365e+00,2.409777050295987877e+00,2.382108780718917629e+00,2.217015444554435888e+00,2.075193737182456477e+00,1.980576912895520181e+00,1.918519728965956794e+00,1.891424883899699871e+00,1.892907160988489323e+00,1.898825923223897982e+00,1.908555652996277274e+00,1.910171583890363234e+00,1.887639120445534946e+00,1.663804577076386293e+00,7.459077200184023315e-01,-1.563025433408950782e-01,-5.590026581977534104e-01,-5.528515762792596266e-01,-3.916668554585351902e-01,-2.481273849357930605e-01,-1.559395911270592128e-01,-9.731112162392824283e-02,-6.571805836103196408e-02,-4.554359655291193021e-02,-3.220747886083437372e-02,-5.234239762497026188e-02,-6.791978315763408380e-02,-7.675315895105719322e-02,1.497950105362006179e-01,1.102957221133368471e+00,2.025489883694195026e+00,2.408291531788274042e+00,2.387105142078584485e+00,2.224047853386086793e+00,2.074394777709542836e+00,1.977262996801135930e+00,1.933891886599076182e+00,1.921810947542594628e+00,1.906224862135846632e+00,1.897828333885172025e+00,1.891368173288875187e+00,1.884610808685180938e+00,1.876524274768631706e+00,1.663565420163681807e+00,7.555651393262838855e-01,-1.632348733450426359e-01,-5.898042232307818544e-01,-6.012780829249210202e-01,-4.243907719255046729e-01,-2.445122698514091697e-01,-1.407749946146989173e-01,-9.467244697395441055e-02,-6.096114735190923811e-02,-3.730947422482235043e-02,-3.159809606393265691e-02,-3.290670438100462558e-02,-4.003133847559519481e-02,-5.101705730342787071e-02,1.604893756689992623e-01,1.087488144454352490e+00,1.996628777729374082e+00,2.400602150980118754e+00,2.403805625145221114e+00,2.237975974004879909e+00,2.078233167766204481e+00,1.984208510052462904e+00,1.933404033175856185e+00,1.906724619069988247e+00,1.895435159182588425e+00,1.900930384724895061e+00,1.902775621501449077e+00,1.891279178767983016e+00,1.871830666915740071e+00,1.655184512945342412e+00,7.308980510592646418e-01,-1.760909388402688014e-01,-5.814102121143416291e-01,-5.763825668161708382e-01,-4.071469650876970992e-01,-2.271067544062231880e-01,-1.196723491171560599e-01,-8.733634689319376421e-02,-9.437078618339886371e-02,-1.117764010346467413e-01,-1.140443700440300634e-01,-1.003616940306080729e-01,-8.293638069632069953e-02,-6.622641175048607498e-02,1.545931918575082775e-01,1.091908950877568785e+00,2.004158556376923972e+00,2.402029269528960675e+00,2.397416211619227688e+00,2.236919460059454412e+00,2.074182239749897683e+00,1.962446660445293922e+00,1.924567227768032129e+00,1.908542382270294269e+00,1.907910010388142563e+00,1.910345335650678766e+00,1.909477441847125867e+00,1.903017552970870385e+00,1.895624214213366132e+00,1.658745358574701179e+00,7.025940362020399732e-01,-2.140317225326906492e-01,-5.971687648856707220e-01,-5.723799828439664061e-01,-4.168306195605984699e-01,-2.495088545847693184e-01,-1.344791828761967012e-01,-7.312525805225925102e-02,-5.518357573552074014e-02,-5.648085091492366372e-02,-5.945133748367342763e-02,-7.308613315003389954e-02,-9.710098341478967665e-02,-8.693736978631358414e-02,1.444715610994107280e-01,1.086515962377287314e+00,2.009196073756211565e+00,2.419055863511915483e+00,2.405545846124952369e+00,2.231734731347261302e+00,2.068152168917524403e+00,1.969411270726526997e+00,1.925846163050117577e+00,1.911211447445437805e+00,1.906995184193061244e+00,1.901490561052386674e+00,1.887320009450600411e+00,1.877137350677862804e+00,1.876068166655109781e+00,1.657140005433354712e+00,7.147624561246599395e-01,-1.903032427740587451e-01,-5.631856505298732385e-01,-5.441598349786782585e-01,-3.794386123039124037e-01,-2.266627633417089560e-01,-1.205514994649766192e-01,-6.567709964258534872e-02,-4.519662529668814349e-02,-4.951964463747147993e-02,-5.634471501077829153e-02,-6.706212200157425640e-02,-7.984522960586686036e-02,-7.763325716856284142e-02,1.313704186558067866e-01,1.068146204397701249e+00,1.995293399097322062e+00,2.409063127441539720e+00,2.415377753490796309e+00,2.254943471913474440e+00,2.082032012281771927e+00,1.968905765498058402e+00,1.929298033671976054e+00,1.918470375482382417e+00,1.902910149621172664e+00,1.883898304811937985e+00,1.875215767849209847e+00,1.864855727950704090e+00,1.873404612922766832e+00,1.659911011678576465e+00,7.340952520266611492e-01,-1.672049459421649231e-01,-5.548525093091944971e-01,-5.415145883783551994e-01,-3.902016607162660522e-01,-2.572713160587714598e-01,-1.381541958731437869e-01,-8.415532938309040756e-02,-6.888991435970821808e-02,-5.523312256120309349e-02,-5.494966648798566694e-02,-4.218610402867978282e-02,-2.809129681223304295e-02,-3.224682168358113804e-02,1.632946738120945318e-01,1.083914571432312624e+00,1.990463629926687794e+00,2.386183126165545065e+00,2.385586233779297238e+00,2.233947627654397916e+00,2.087527231709018771e+00,2.005297622767532317e+00,1.947697386188011581e+00,1.900135686402140589e+00,1.883885450715379273e+00,1.885825689815781470e+00,1.892302883991655582e+00,1.897942101492437583e+00,1.899335068230805224e+00,1.696370314785927924e+00,7.685863421193562806e-01,-1.550174376218737549e-01,-5.637180809926676250e-01,-5.460761654481485206e-01,-3.796346345623774488e-01,-2.255849544205717483e-01,-1.276657609480571498e-01,-9.008313721429662968e-02,-6.969867876312173249e-02,-6.032995135490043515e-02,-7.118061767345360003e-02,-7.582713323087234003e-02,-8.447923215880211167e-02,-6.305893421575557711e-02,1.744269660429949298e-01,1.106439534040595252e+00,2.008301592299586602e+00,2.395197734457501060e+00,2.381949563897971522e+00,2.232529542835362868e+00,2.087444340213116423e+00,1.987379102454845503e+00,1.932708742608636898e+00,1.899231793418650005e+00,1.888223672485594307e+00,1.888375314868450783e+00,1.889991085677837024e+00,1.890904950550041264e+00,1.896575201178063441e+00,1.677414543277955250e+00,7.293779324432840827e-01,-1.853070029909580363e-01,-5.784406789443163888e-01,-5.660590142244141809e-01,-4.138928666482125651e-01,-2.442992437702090069e-01,-1.332760336141180502e-01,-9.815295013509652000e-02,-8.680813908098775067e-02,-8.680352315423520149e-02,-8.496003886245288850e-02,-7.737120733981742160e-02,-7.343444239079072178e-02,-5.591707363330786218e-02,1.631416354901095989e-01,1.105090586226944893e+00,2.024857021476877517e+00,2.409936581708063574e+00,2.373249186950670442e+00,2.201257861550124595e+00,2.051412332225776680e+00,1.971667134406937416e+00,1.939386192395747166e+00,1.925397210205751275e+00,1.913000662879581704e+00,1.910730120928876952e+00,1.895854471074795100e+00,1.882695582206236562e+00,1.887144460161344295e+00,1.694400958115951150e+00,7.860006457957644521e-01,-1.246611924418577766e-01,-5.452751060647794690e-01,-5.523683360035364087e-01,-3.921312392204908681e-01,-2.442950968276058621e-01,-1.520032840887401981e-01,-1.073156090736044899e-01,-8.150195588666356294e-02,-7.111987152744339569e-02,-5.538029705511768319e-02,-3.224138833876000199e-02,-1.276003466587354029e-02,-1.574320018659158826e-02,1.738055669696796368e-01,1.089910057816274591e+00,2.005946206186623115e+00,2.397302926466502448e+00,2.371601645231601108e+00,2.198402668329369369e+00,2.046726019008128006e+00,1.977584066484414871e+00,1.941343001621106179e+00,1.916594447965049186e+00,1.892431286879847407e+00,1.885376969720169660e+00,1.900186534878864686e+00,1.904352449177256323e+00,1.907195254495274384e+00,1.701811386310264851e+00,7.621845175456866128e-01,-1.649322842505080988e-01,-5.661391943671157945e-01,-5.421882281378398449e-01,-3.885696333373708233e-01,-2.481928790273064955e-01,-1.423609884372680767e-01,-8.294152093549830851e-02,-5.160395044787259577e-02,-3.766637417474347216e-02,-4.213630415939638441e-02,-4.436430937090919679e-02,-4.234013958551205437e-02,-4.289142870610661296e-02,1.589820492245801464e-01,1.069068546479512438e+00,1.981050790699635744e+00,2.390915236281494494e+00,2.376578711554496515e+00,2.206501624002895845e+00,2.046505305995311996e+00,1.960285431019806124e+00,1.912950929028365721e+00,1.888944381663112404e+00,1.884447093797391615e+00,1.892471009619201006e+00,1.904490711187906360e+00,1.914763768400715716e+00,1.914641955822665276e+00,1.694653865429257777e+00,7.561240258548126425e-01,-1.747291895397120876e-01,-5.809641138525536430e-01,-5.637717871777061518e-01,-3.874219842485421283e-01,-2.221376380024503161e-01,-1.106601874739517183e-01,-7.054240774264093627e-02,-5.448265406228725016e-02,-4.594948771677810628e-02,-4.865086112981374666e-02,-4.851044851762673776e-02,-6.038668183258088379e-02,-6.417031093130914909e-02,1.529146800412312934e-01,1.086227242330872311e+00,2.005516687103510609e+00,2.399202431150436077e+00,2.367063301348752091e+00,2.199646372486879997e+00,2.044796928219891452e+00,1.956328019674413721e+00,1.924814953169902809e+00,1.923790972092676466e+00,1.927570967969324478e+00,1.922951972766923756e+00,1.918259083906545204e+00,1.916390339860580161e+00,1.912686628605171801e+00,1.696318821972190305e+00,7.530694685523531273e-01,-1.719632732574896961e-01,-5.660400376921930210e-01,-5.549810820124478905e-01,-4.001895315343386161e-01,-2.427201706369721823e-01,-1.378175749616482593e-01,-9.574928333587051643e-02,-7.184680861920217376e-02,-5.949658620408523196e-02,-3.719223500608152821e-02,-2.835231465017666597e-02,-3.569201143321799885e-02,-4.710459193859459215e-02,1.514848592816386563e-01,1.070965323232153654e+00,1.998363114952870667e+00,2.397918112321236972e+00,2.373419182501003810e+00,2.205151149572362357e+00,2.051971787119858170e+00,1.955872615823735838e+00,1.927269107459779862e+00,1.932108563219899988e+00,1.931768305043831013e+00,1.912658098428144493e+00,1.901403882030048953e+00,1.893404492232737102e+00,1.873100943329594870e+00,1.660144036448724325e+00,7.503535633675237904e-01,-1.432144105510837762e-01,-5.361405554312479449e-01,-5.432780594612068858e-01,-4.079213527782828974e-01,-2.656839887685309431e-01,-1.530319073094367210e-01,-9.226397589804505306e-02,-7.076767597905747609e-02,-6.425499336050756460e-02,-4.909599696676735653e-02,-4.219027333366093258e-02,-2.355706582249293690e-02,-2.280542188342548487e-02,1.894176710525426466e-01,1.112019319980788623e+00,2.020911882132842230e+00,2.406119570378280503e+00,2.387935634024358045e+00,2.217368345915814665e+00,2.061977916092640140e+00,1.964486312561698478e+00,1.929099321044284610e+00,1.929942531671425598e+00,1.921183550903817983e+00,1.899211350519495412e+00,1.881148378580578262e+00,1.876112624234199000e+00,1.875175313590959014e+00,1.664907207758155039e+00,7.372154214332822253e-01,-1.711636781785578487e-01,-5.630892033392449481e-01,-5.514639088067939676e-01,-3.779410149613808834e-01,-2.218050274297177493e-01,-1.388159741527611457e-01,-9.560177670989661314e-02,-8.848088207543738926e-02,-8.934668649764419823e-02,-8.920919061685664286e-02,-9.278912238701447768e-02,-7.758320519775180335e-02,-6.477746077509630163e-02,1.540979488821608290e-01,1.085060962090051762e+00,2.006415372063139912e+00,2.407622790423460835e+00,2.392966451633371960e+00,2.226530865602877274e+00,2.082280516080599497e+00,1.995545331035716519e+00,1.932960268178389285e+00,1.890084398791082698e+00,1.875307935418844441e+00,1.889008545098056935e+00,1.902728062827172772e+00,1.898716353152624325e+00,1.886568913830134253e+00,1.678971253510102901e+00,7.630203585720665149e-01,-1.429756476204725735e-01,-5.461433748743264038e-01,-5.660964289999190768e-01,-4.208726014692568684e-01,-2.596944196884975464e-01,-1.588295887722134814e-01,-1.088148917419593797e-01,-7.425560999591793165e-02,-4.508174041001054150e-02,-2.510908218757072416e-02,-2.295216236944137150e-02,-1.580139705489307794e-02,-2.505777304027483054e-02,1.600796465920995559e-01,1.070123232848430694e+00,1.995041755303068598e+00,2.398775866982304272e+00,2.383159001706014468e+00,2.222430555556994314e+00,2.078504233745336993e+00,1.989102486620125898e+00,1.934858951356804635e+00,1.903698101239202245e+00,1.895994806336797733e+00,1.893789392907365254e+00,1.890952307811566202e+00,1.885284705169896657e+00,1.894348643713285041e+00,1.683232895740186308e+00,7.624951635910246495e-01,-1.457223021862265600e-01,-5.515560502459702086e-01,-5.418046499124544724e-01,-3.925558934035130454e-01,-2.560566360428004340e-01,-1.660850491400310269e-01,-1.030419124911534923e-01,-5.682855188875728103e-02,-4.081278494945142499e-02,-5.324996162778234537e-02,-6.384815061224763388e-02,-7.227949988754889254e-02,-6.205944718592836667e-02,1.556778512345950161e-01,1.082574371589166917e+00,1.994854009412205365e+00,2.389031338684712402e+00,2.388723905372130751e+00,2.231351302737209608e+00,2.072078834130972602e+00,1.958806808447117742e+00,1.907144493524791873e+00,1.896732446317784815e+00,1.896757443349594840e+00,1.901899465273070078e+00,1.905666194607829489e+00,1.905468734324920366e+00
